location_code,project_code
MY335B,other
MY335C,other
MY335D,other
MY336,other
MY337,other
MY338,other
MY339,other
MY339A,other
MY339B,other
MY340,other
MY340B,other
MY341,other
MY342,other
MY343,other
MY344,other
MY345,other
MY345B,other
MY346,other
MY347,other
MY348,other
MY349,other
MY349A,other
MY349B,other
MY350,other
MY351,other
MY352,other
MY353,other
MY354,other
MY354B,other
MY355,other
MY356,other
MY357,other
MY358,other
MY359,other
MY360,other
MY361,other
MY361B,other
MY361C,other
MY362,other
MY362B,other
MY363,other
MY364,other
MY364A,other
MY364B,other
MY365,other
MY366,other
MY366B,other
MY366C,other
MY366CD,other
MY366D,other
MY367,other
MY367A,other
MY367B,other
MY368,other
MY368A,other
MY368B,other
MY369,other
MY370,other
MY371,other
MY371B,other
MY372,other
MY372B,other
MY373,other
MY374,other
MY375,other
MY376,other
MY377,other
MY378,other
MY379,other
MY379A,other
MY379B,other
MY380,other
MY381,other
MY382,other
MY382A,other
MY382B,other
MY383,other
MY383A,other
MY383B,other
MY384,other
MY385,other
MY386,other
MY387,other
MY388,other
MY389,other
MY389-390,other
MY390,other
MY391,other
MY392,other
MY393,other
MY394,other
MY395,other
MY395A,other
MY395B,other
MY396,other
MY397,other
MY398,other
MY398A,other
MY398B,other
MY399,other
MY400,other
MY401,other
MY402,other
MY403,other
MY404,other
MY405,other
MY405B,other
MY406,other
MY406B,other
MY407,other
MY408,other
MY409,other
MY410,other
MY411,other
MY412,other
MY413,other
MY413A,other
MY413AB,other
MY413B,other
MY413C,other
MY413D,other
MY414,other
MY415,other
MY415A,other
MY415B,other
MY416,other
MY416A,other
MY416B,other
MY417,other
MY418,other
MY419,other
MY420,other
MY421,other
MY421B,other
MY421C,other
MY422,other
MY423,other
MY424,other
MY425,other
MY426,other
MY426A,other
MY426B,other
MY427,other
MY428,other
MY428A,other
MY428B,other
MY428C,other
MY428D,other
MY429,other
MY430,other
MY430A,other
MY430B,other
MY431,other
MY432,other
MY432A,other
MY432B,other
MY433,other
MY433A,other
MY433A1,other
MY433A2,other
MY433B,other
MY434,other
MY434A,other
MY434B,other
MY435,other
MY435A,other
MY435B,other
MY436,other
MY436A,other
MY436B,other
MY437,other
MY438,other
MY439,other
MY439A,other
MY439B,other
MY440,other
MY441,other
MY442,other
MY442A,other
MY442B,other
MY442C,other
MY442D,other
MY442D1,other
MY442D2,other
MY442D3,other
MY443,other
MY443A,other
MY443B,other
MY444,other
MY444A,other
MY444B,other
MY444BD,other
MY444C,other
MY444D,other
MY444D1,other
MY444D2,other
MY444E,other
MY444E1,other
MY444E2,other
MY444F,other
MY445,other
MY445-446,other
MY446,other
MY447,other
MY448,other
MY449,other
MY449A1,other
MY449A2,other
MY449A3,other
MY449B,other
MY450,other
MY451,other
MY452,other
MY453,other
MY453A,other
MY453A1,other
MY453A2,other
MY453B,other
MY453C,other
MY453C1,other
MY453C2,other
MY453D,other
MY453E,other
MY453EF1,other
MY453F,other
MY453F1,other
MY453F2,other
MY453G,other
MY453H,other
MY453I,other
MY453J,other
MY453K,other
MY453KJ,other
MY453L,other
MY453M,other
MY453N,other
MY453O,other
MY453P,other
MY453Q,other
MY454,other
MY455,other
MY456,other
MY457,other
MY458,other
MY459,other
MY459A,other
MY459A1,other
MY459A1-A2,other
MY459A1-A2-A3,other
MY459A2,other
MY459A3,other
MY459B,other
MY459C,other
MY460,other
MY460A,other
MY460B,other
MY461,other
MY461A,other
MY461B,other
MY462,other
MY463,other
MY464,other
MY464A,other
MY464B,other
MY465,other
MY466,other
MY467,other
MY468,other
MY468A,other
MY468B,other
MY469,other
MY469-470,other
MY469A,other
MY469B,other
MY470,other
MY470A,other
MY470B,other
MY471,other
MY472,other
MY473,other
MY473-474,other
MY474,other
MY475,other
MY475A,other
MY475B,other
MY476,other
MY477,other
MY478,other
MY479,other
MY479-640,other
MY480,other
MY481,other
MY482,other
MY482-483,other
MY483,other
MY484,other
MY485,other
MY486,other
MY487,other
MY488,other
MY489,other
MY490,other
MY490A,other
MY490B,other
MY491,other
MY491-492,other
MY492,other
MY493,other
MY494,other
MY495,other
MY496,other
MY497,other
MY498,other
MY499,other
MY500,other
MY501,other
MY501A,other
MY501B,other
MY502,other
MY503,other
MY503A,other
MY503B,other
MY504,other
MY505,other
MY505A,other
MY505B,other
MY506,other
MY507,other
MY508,other
MY509,other
MY510,other
MY511,other
MY512,other
MY513,other
MY513-514A,other
MY514,other
MY514A,other
MY514B,other
MY514BC,other
MY514C,other
MY515,other
MY516,other
MY517,other
MY518,other
MY519,other
MY519B,other
MY520,other
MY521,other
MY522,other
MY523,other
MY523-536C1,other
MY524,other
MY524-524A,other
MY524A,other
MY524A1,other
MY524B,other
MY525,other
MY526,other
MY527,other
MY528,other
MY529,other
MY530,other
MY531,other
MY531-535E,other
MY532,other
MY532A,other
MY533,other
MY533B,other
MY533B-535C1,other
MY534,other
MY535,other
MY535B,other
MY535C,other
MY535C1,other
MY535C2,other
MY535D,other
MY535E,other
MY535F,other
MY536,other
MY536A,other
MY536B,other
MY536C,other
MY536C2,other
MY536D,other
MY536E,other
MY537,other
MY538,other
MY539,other
MY539B,other
MY540,other
MY541,other
MY542,other
MY543,other
MY543A,other
MY543B,other
MY543BC,other
MY543C,other
MY544,other
MY545,other
MY546,other
MY547,other
MY548,other
MY548B,other
MY548C,other
MY548D,other
MY548E,other
MY548F,other
MY548G,other
MY549,other
MY550,other
MY551,other
MY552,other
MY553,other
MY554,other
MY555,other
MY556,other
MY557,other
MY557A,other
MY557B,other
MY558,other
MY559,other
MY560,other
MY561,other
MY562,other
MY563,other
MY564,other
MY565,other
MY565A,other
MY565B,other
MY566,other
MY567,other
MY567A,other
MY567B,other
MY568,other
MY568B,other
MY569,other
MY570,other
MY571,other
MY572,other
MY572B,other
MY573,other
MY574,other
MY575,other
MY576,other
MY577,other
MY578,other
MY579,other
MY580,other
MY580B,other
MY581,other
MY581B,other
MY582,other
MY583,other
MY584,other
MY584B,other
MY585,other
MY586,other
MY587,other
MY587-588,other
MY588,other
MY589,other
MY590,other
MY591,other
MY592,other
MY592A,other
MY592B,other
MY593,other
MY594,other
MY595,other
MY596,other
MY597,other
MY598,other
MY599,other
MY599B,other
MY600,other
MY600A1,other
MY600A2,other
MY600B,other
MY601,other
MY601B,other
MY602,other
MY603,other
MY603A,other
MY603B,other
MY604,other
MY605,other
MY605A,other
MY605B,other
MY606,other
MY607,other
MY607A,other
MY607B,other
MY608,other
MY609,other
MY610,other
MY611,other
MY611A,other
MY611B,other
MY612,other
MY613,other
MY614,other
MY615,other
MY616,other
MY617,other
MY618,other
MY619,other
MY619A1,other
MY619A2,other
MY619B,other
MY620,other
MY620A,other
MY620A1,other
MY620A2,other
MY620B,other
MY621,other
MY622,other
MY623,other
MY624,other
MY624A,other
MY624B,other
MY625,other
MY626,other
MY627,other
MY627A,other
MY627B,other
MY628,other
MY629,other
MY630,other
MY631,other
MY632,other
MY633,other
MY634,other
MY634A,other
MY634B,other
MY635,other
MY636,other
MY637,other
MY638,other
MY638A,other
MY638B,other
MY639,other
MY640,other
MY640-479,other
MY641,other
MY642,other
MYA001,other
MYA002,other
MYA003,other
MYA004,other
MYA005,other
MYA006,other
MYA007,other
MYA008,other
MYA009,other
MYA010,other
MYA011,other
MYA012,other
MYA013,other
MYA014,other
MYA015,other
MYA016,other
MYA017,other
MYA018,other
MYA019,other
MYA019A,other
MYA019B,other
MYA020,other
MYA021,other
MYA022,other
MYA023,other
MYA024,other
MYA025,other
MYA026,other
MYA026A,other
MYA026B,other
MYA027,other
MYA028,other
MYA029,other
MYA030,other
MYA031,other
MYA032,other
MYA033,other
MYA034,other
MYA035,other
MYA036,other
MYA037,other
MYA038,other
MYA039,other
MYA040,other
MYA041,other
MYA042,other
MYA043,other
MYA044,other
MYA045,other
MYA046,other
MYA047,other
MYA048,other
MYA049,other
MYA050,other
MYA051,other
MYA052,other
MYA053,other
MYA054,other
MYA055,other
MYA056,other
MYA057,other
MYA058,other
MYA059,other
MYA060,other
MYA060A,other
MYA060B,other
MYA061,other
MYA062,other
MYA063,other
MYA064,other
MYA065,other
MYA065A,other
MYA065B,other
MYA066,other
MYA067,other
MYA068,other
MYA069,other
MYA070,other
MYA071,other
MYA072,other
MYA073,other
MYA073A,other
MYA073B,other
MYA074,other
MYA074A,other
MYA074B,other
MYA075,other
MYA076,other
MYA077,other
MYA078,other
MYA079,other
MYA080,other
MYA081,other
MYA082,other
MYA083,other
MYA084,other
MYA085,other
MYA086,other
MYA087,other
MYA088,other
MYA089,other
MYA090,other
MYA091,other
MYA092,other
MYA093,other
MYA094,other
MYA095,other
MYA096,other
MYA097,other
MYA098,other
MYA099,other
MYA100,other
MYA101,other
MYA102,other
MYA103,other
MYA104,other
MYA105,other
MYA106,other
MYA107,other
MYA108,other
MYA109,other
MYA110,other
MYA111,other
MYA111A,other
MYA111B,other
MYA112,other
MYA113,other
MYA113A,other
MYA113B,other
MYA114,other
MYA115,other
MYA116,other
MYA117,other
MYA117A,other
MYA117B,other
MYA118,other
MYA119,other
MYA120,other
MYA121,other
MYA122,other
MYA123,other
MYA124,other
MYA125,other
MYA126,other
MYA127,other
MYA127-128,other
MYA127-129,other
MYA128,other
MYA128-129,other
MYA129,other
MYA130,other
MYA131,other
MYA132,other
MYA133,other
MYA133A,other
MYA133B,other
MYA134,other
MYA135,other
MYA136,other
MYA137,other
MYA138,other
MYA139,other
MYA140,other
MYA141,other
MYA142,other
MYA143,other
MYA144,other
MYA145,other
MYA146,other
MYA147,other
MYA148,other
MYA149,other
MYA150,other
MYA151,other
MYA151A,other
MYA151B,other
MYA152,other
MYA153,other
MYA154,other
MYA155,other
MYA156,other
MYA157,other
MYA158,other
MYA159,other
MYA160,other
MYA161,other
MYA162,other
MYA163,other
MYA164,other
MYA165,other
MYA166,other
MYA167,other
MYA168,other
MYA169,other
MYA170,other
MYA171,other
MYA172,other
MYA173,other
MYA174,other
MYA175,other
MYA176,other
MYA177,other
MYA178,other
MYA179,other
MYA180,other
MYA181,other
MYA182,other
MYA183,other
MYA184,other
MYA185,other
MYA186,other
MYA187,other
MYA188,other
MYA189,other
MYA190,other
MYA191,other
MYA192,other
MYA193,other
MYA194,other
MYA195,other
MYA196,other
MYA197,other
MYA198,other
MYA199,other
MYA200,other
MYA201,other
MYA202,other
MYA203,other
MYA204,other
MYA205,other
MYA206,other
MYA207,other
MYA208,other
MYA209,other
MYA210,other
MYA211,other
MYA212,other
MYA213,other
MYA214,other
MYA215,other
MYA216,other
MYA217,other
MYA217A,other
MYA217B,other
MYA218,other
MYA219,other
MYA220,other
MYA221,other
MYA222,other
MYA223,other
MYA224,other
MYA225,other
MYA226,other
MYA227,other
MYA227A,other
MYA227B,other
MYA228,other
MYA229,other
MYA230,other
MYA231,other
MYA232,other
MYA233,other
MYA234,other
MYA235,other
MYA235A,other
MYA235B,other
MYA236,other
MYA237,other
MYA238,other
MYA238A,other
MYA238B,other
MYA239,other
MYA240,other
MYA241,other
MYA241A,other
MYA241B,other
MYA242,other
MYA243,other
MYA244,other
MYA245,other
MYA246,other
MYA247,other
MYA248,other
MYA249,other
MYA250,other
MYA251,other
MYA252,other
MYA253,other
MYA254,other
MYA255,other
MYA255-256,other
MYA256,other
MYA257,other
MYA258,other
MYA259,other
MYA260,other
MYA261,other
MYA262,other
MYA263,other
MYA264,other
MYA265,other
MYA266,other
MYA267,other
MYA268,other
MYA269,other
MYA270,other
MYA271,other
MYA272,other
MYA273,other
MYA274,other
MYA275,other
MYA276,other
MYA277,other
MYA278,other
MYA279,other
MYA280,other
MYA281,other
MYA282,other
MYA283,other
MYA284,other
MYA285,other
MYA286,other
MYA287,other
MYA288,other
MYA289,other
MYA290,other
MYA291,other
MYA292,other
MYA293,other
MYA294,other
MYA295,other
MYA296,other
MYA297,other
MYA298,other
MYA298B,other
MYA299,other
MYA300,other
MYA301,other
MYA302,other
MYA303,other
MYA304,other
MYA305,other
MYA306,other
MYA307,other
MYA308,other
MYA309,other
MYA310,other
MYA311,other
MYA312,other
MYA313,other
MYA314,other
MYA315,other
MYA316,other
MYA317,other
MYA318,other
MYA319,other
MYA320,other
MYA321,other
MYA322,other
MYA323,other
MYA324,other
MYA325,other
MYA326,other
MYA327,other
MYA328,other
MYA329,other
MYA330,other
MYA331,other
MYA332,other
MYA333,other
MYA334,other
MYA335,other
MYA336,other
MYA337,other
MYA338,other
MYA339,other
MYA340,other
MYA341,other
MYA342,other
MYA343,other
MYA344,other
MYA345,other
MYA346,other
MYA347,other
MYA348,other
MYA349,other
MYA350,other
MYA351,other
MYA352,other
MYA353,other
MYA354,other
MYA355,other
MYA356,other
MYA357,other
MYA358,other
MYA359,other
MYA360,other
MYA361,other
MYA362,other
MYA362A,other
MYA362B,other
MYA362C,other
MYA363,other
MYA364,other
MYA365,other
MYA366,other
MYA367,other
MYA368,other
MYA369,other
MYA370,other
MYA371,other
MYA372,other
MYA373,other
MYA374,other
MYA375,other
MYA376,other
MYA377,other
MYA377-393,other
MYA378,other
MYA379,other
MYA380,other
MYA381,other
MYA382,other
MYA383,other
MYA384,other
MYA385,other
MYA386,other
MYA387,other
MYA388,other
MYA389,other
MYA390,other
MYA390B,other
MYA391A,other
MYA391C,other
MYA392,other
MYA393,other
MYA394,other
MYA395,other
MYA395B,other
MYB001,other
MYB002,other
MYB002A,other
MYB002B,other
MYB003,other
MYB004,other
MYB005,other
MYB006,other
MYB007,other
MYB007A,other
MYB007B,other
MYB008,other
MYB009,other
MYB010,other
MYB011,other
MYB012,other
MYB013,other
MYB013-048,other
MYB014,other
MYB015,other
MYB015A,other
MYB015B,other
MYB016,other
MYB016-017,other
MYB017,other
MYB018,other
MYB019,other
MYB019A,other
MYB019B,other
MYB020,other
MYB021,other
MYB022,other
MYB022A,other
MYB022B,other
MYB023,other
MYB024,other
MYB025,other
MYB026A,other
MYB026B,other
MYB027,other
MYB028,other
MYB029,other
MYB030,other
MYB031,other
MYB032,other
MYB033,other
MYB033-034,other
MYB034,other
MYB035,other
MYB036,other
MYB037,other
MYB038,other
MYB038A,other
MYB038B,other
MYB039,other
MYB039A,other
MYB039B,other
MYB040,other
MYB041,other
MYB042,other
MYB043,other
MYB044,other
MYB045,other
MYB046,other
MYB047,other
MYB048,other
MYB049,other
MYB049-050,other
MYB050,other
MYB051,other
MYB052,other
MYB053,other
MYB053-054,other
MYB054,other
MYB055,other
MYB055A,other
MYB055B,other
MYB056,other
MYB057,other
MYB057-058,other
MYB058,other
MYB059,other
MYB060,other
MYB061,other
MYB062,other
MYB063,other
MYB064,other
MYB065,other
MYB066,other
MYB067,other
MYB068,other
MYB069,other
MYB070,other
MYB071,other
MYB072,other
MYB073,other
MYB074,other
MYB074-075,other
MYB075,other
MYB076,other
MYB077,other
MYB077A,other
MYB077B,other
MYB078,other
MYB079,other
MYB080,other
MYB080A,other
MYB080B,other
MYB081,other
MYB082,other
MYB083,other
MYB084,other
MYB085,other
MYB085A,other
MYB085B,other
MYB085C,other
MYB086,other
MYB087,other
MYB088,other
MYB089,other
MYB090,other
MYB091,other
MYB092,other
MYB093,other
MYB094,other
MYB095,other
MYB095A,other
MYB095B,other
MYB096,other
MYB097,other
MYB098,other
MYB099,other
MYB100,other
MYB101,other
MYB102,other
MYB103,other
MYB104,other
MYB105,other
MYB106,other
MYB107,other
MYB108,other
MYB318,other
MYB319,other
MYB320,other
MYB321,other
MYB322,other
MYB323,other
MYB324,other
MYB325,other
MYB326,other
MYB327,other
MYB328,other
MYB329,other
MYB330,other
MYB331A,other
MYB331B,other
MYB332A,other
MYB332B,other
MYB333A,other
MYB333B,other
MYB334,other
MYB335,other
MYB336,other
MYB337,other
MYB338,other
MYB339,other
MYB340,other
MYB341,other
MYB341A,other
MYB341B,other
MYB342,other
MYB343,other
MYB344-345,other
MYB345-345B,other
MYB345B,other
MYB346,other
MYB347,other
MYB347B,other
MYB348,other
MYB348A,other
MYB349,other
MYB350,other
MYB351,other
MYB352,other
MYB353,other
MYB354,other
MYB355,other
MYB356,other
MYB357,other
MYB358,other
MYB358-359,other
MYB359A,other
MYB359B,other
MYB360,other
MYB361,other
MYB362,other
MYB363,other
MYB364,other
MYC???,other
MYC001,other
MYC002,other
MYC003,other
MYC004,other
MYC005,other
MYC006,other
MYC007,other
MYC008,other
MYC009,other
MYC010,other
MYC011,other
MYC012,other
MYC013,other
MYC014,other
MYC015,other
MYC016,other
MYC017,other
MYC018,other
MYC019,other
MYC020,other
MYC021,other
MYC022,other
MYC023,other
MYC024,other
MYC025-026,other
MYC027,other
MYC028,other
MYC028A,other
MYC028B,other
MYC029,other
MYC030,other
MYC031,other
MYC032,other
MYC033,other
MYC033A,other
MYC033B,other
MYC034,other
MYC035,other
MYC036,other
MYC037,other
MYC038,other
MYC038-039,other
MYC039,other
MYC040,other
MYC040A,other
MYC040B,other
MYC040C,other
MYC041,other
MYC042,other
MYC043,other
MYC043A,other
MYC043B,other
MYC044,other
MYC045,other
MYC046,other
MYC047,other
MYC048,other
MYC048-051,other
MYC049,other
MYC050-051,other
MYC052,other
MYC053,other
MYC053-054,other
MYC054,other
MYC055,other
MYC056,other
MYC057,other
MYC057-058,other
MYC058,other
MYC059,other
MYC059-060,other
MYC060,other
MYC061,other
MYC062,other
MYC063,other
MYC064,other
MYC065,other
MYC066,other
MYC067,other
MYC068,other
MYC069,other
MYC070,other
MYC070A,other
MYC070B,other
MYC071,other
MYC072,other
MYC072A,other
MYC072B,other
MYC073,other
MYC073B,other
MYC074,other
MYC075,other
MYC075-076,other
MYC076,other
MYC077,other
MYC078,other
MYC079,other
MYC080,other
MYC081,other
MYC082,other
MYC083,other
MYC084,other
MYC085,other
